turn_id,pair,speaker,trial,from_ts,to_ts,start,end,duration,original_text,text,lemma,pos,eng_text,num_words,num_content_words
97,001,A,1_7,00:03:22.761,00:03:28.421,202.761,208.421,5.659999999999997,en daarbovenop zitten twee uitsteeksels waarvan eentje heel erg lijkt op de puntenverzameling van het spel Zelda,en daarbovenop zitten twee uitsteeksels waarvan eentje heel erg lijkt op de puntenverzameling van het spel Zelda,en daarbovenop zitten twee uitsteeksel waarvan één heel erg lijken op de puntenverzameling van het spel Zelda,"['CCONJ', 'ADP', 'VERB', 'NUM', 'NOUN', 'ADV', 'NUM', 'ADJ', 'ADJ', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PROPN']","and on top of that are two protrusions, one of which looks very much like the points collection from the game Zelda",17,9
98,001,A,1_7,00:03:28.811,00:03:31.281,208.811,211.281,2.469999999999999,En de andere is een platte uitsteeksel,En de andere is een platte uitsteeksel,en de ander zijn een plat uitsteeksel,"['CCONJ', 'DET', 'ADJ', 'AUX', 'DET', 'ADJ', 'NOUN']",And the other is a flat protrusion,7,3
99,001,A,1_7,00:03:31.351,00:03:34.141,211.351,214.141,2.789999999999992,"die ja gewoon de lucht in wijst, eigenlijk",die ja gewoon de lucht in wijst eigenlijk,die ja gewoon de lucht in wijzen eigenlijk,"['PRON', 'INTJ', 'ADJ', 'DET', 'NOUN', 'ADP', 'VERB', 'ADJ']","which yes just points into the air, actually",8,4
100,001,B,1_7,00:03:36.023,00:03:38.411,216.023,218.411,2.3880000000000052,"Oké, die heb ik nog niet helemaal. #laughs#",Oké die heb ik nog niet helemaal,Oké die hebben ik nog niet helemaal,"['ADJ', 'PRON', 'VERB', 'PRON', 'ADV', 'ADV', 'ADV']","Okay, I haven't quite got that one yet #laughs#.",7,5
101,001,A,1_7,00:03:36.211,00:03:36.371,216.211,216.371,0.1599999999999966,Eh,Eh,Eh,['INTJ'],Eh,1,0
102,001,A,1_7,00:03:38.081,00:03:41.801,218.081,221.801,3.719999999999999,"OkÃ©, de n- de de de voorkant is zeg maar een bolvormige,",Oké de  de de de voorkant is zeg maar een bolvormige,Oké de   de de de voorkant zijn zeggen maar een bolvormig,"['ADJ', 'DET', 'SPACE', 'DET', 'DET', 'DET', 'NOUN', 'AUX', 'VERB', 'ADV', 'DET', 'ADJ']","Okay, the n- the the the front is say a spherical,",11,5
103,001,A,1_7,00:03:42.461,00:03:46.161,222.461,226.161,3.6999999999999886,Eh ja eh de fff- eh de voorkant heeft een bolvormige uitsteeksel.,Eh ja eh de  eh de voorkant heeft een bolvormige uitsteeksel,eh ja eh de   eh de voorkant hebben een bolvormig uitsteeksel,"['INTJ', 'INTJ', 'INTJ', 'DET', 'SPACE', 'INTJ', 'DET', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN']",Eh yes eh the fff- eh the front has a spherical protrusion.,11,4
104,001,B,1_7,00:03:46.743,00:03:46.901,226.743,226.901,0.15800000000001546,Ja.,Ja,ja,['INTJ'],Yes.,1,0
105,001,A,1_7,00:03:46.935,00:03:48.621,226.935,228.621,1.686000000000007,En dat dat lijkt een beetje op een neusje.,En dat dat lijkt een beetje op een neusje,en dat dat lijken een beetje op een neusje,"['CCONJ', 'SCONJ', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN']",And that that looks a little bit like a nose.,9,3
106,001,B,1_7,00:03:48.991,00:03:49.491,228.991,229.491,0.5,Mhm,Mhm,mhm,['NOUN'],Mhm,1,1
107,001,A,1_7,00:03:49.719,00:03:54.801,229.719,234.801,5.081999999999994,En dan aan de zijkant zit een uitsteeksel en daar lijkt het alsof er zeg maar een papiertje gevouwen is.,En dan aan de zijkant zit een uitsteeksel en daar lijkt het alsof er zeg maar een papiertje gevouwen is,en dan aan de zijkant zitten een uitsteeksel en daar lijken het alsof er zeggen maar een papier gevouwen zijn,"['CCONJ', 'ADV', 'ADP', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'PRON', 'SCONJ', 'ADV', 'VERB', 'ADV', 'DET', 'NOUN', 'VERB', 'AUX']","And then on the side is a protrusion and there it looks like, say, a piece of paper folded.",20,11
108,001,B,1_7,00:03:55.031,00:03:55.601,235.031,235.601,0.5699999999999932,"Oh ja, ja.",Oh ja ja,Oh ja ja,"['INTJ', 'INTJ', 'INTJ']","Oh yes, yes.",3,0
109,001,A,1_7,00:03:56.291,00:03:57.941,236.291,237.941,1.6500000000000057,"En, ja, die steekt er aan de linkerkant uit.",En ja die steekt er aan de linkerkant uit,en ja die steken er aan de linkerkant uit,"['CCONJ', 'INTJ', 'PRON', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP']","And, yes, it sticks out on the left side.",9,3
110,001,A,1_7,00:03:58.935,00:04:07.021,238.935,247.021,8.085999999999984,En dan heb je bovenop heb je ook twee uitsteeksels waarvan Ã©Ã©n is zeg maar een ruitje met een ander ruitje eraan en die zit er dan bovenop.,En dan heb je bovenop heb je ook twee uitsteeksels waarvan één is zeg maar een ruitje met een ander ruitje eraan en die zit er dan bovenop,en dan hebben je bovenop hebben je ook twee uitsteeksel waarvan één zijn zeggen maar een rui met een ander rui eraan en die zitten er dan bovenop,"['CCONJ', 'ADV', 'AUX', 'PRON', 'ADP', 'VERB', 'PRON', 'ADV', 'NUM', 'NOUN', 'ADV', 'NUM', 'AUX', 'VERB', 'ADV', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADV', 'CCONJ', 'PRON', 'VERB', 'ADV', 'ADV', 'ADP']",And then on top you also have two protrusions one of which is say a pane of glass with another pane of glass attached to it and it sits on top.,28,14
111,001,B,1_7,00:04:06.359,00:04:06.561,246.359,246.561,0.20199999999999818,Ja.,Ja,ja,['INTJ'],Yes.,1,0
112,001,A,1_7,00:04:07.511,00:04:07.741,247.511,247.741,0.2300000000000182,Heb je hem?,Heb je hem,Heb je hem,"['AUX', 'PRON', 'PRON']",Got it?,3,0
113,001,B,1_7,00:04:08.521,00:04:12.621,248.521,252.621,4.100000000000023,"Ja, en dan is er nog één daarnaast. Naast dat ruitje. Dat is een soort langwerpige balk, toch?",Ja en dan is er nog één daarnaast Naast dat ruitje Dat is een soort langwerpige balk toch,ja en dan zijn er nog één daarnaast naast dat rui dat zijn een soort langwerpig balk toch,"['INTJ', 'CCONJ', 'ADV', 'VERB', 'ADV', 'ADV', 'NUM', 'ADV', 'ADP', 'DET', 'NOUN', 'SCONJ', 'PRON', 'DET', 'NOUN', 'ADJ', 'NOUN', 'ADV']","Yes, and then there's one next to that - next to that little window. That's kind of an oblong bar, right?",18,10
114,001,A,1_7,00:04:13.015,00:04:13.541,253.015,253.541,0.5260000000000105,"Ja, zeker.",Ja zeker,ja zeker,"['INTJ', 'ADJ']","Yes, definitely.",2,1
115,001,A,1_7,00:04:13.841,00:04:14.515,253.841,254.515,0.6739999999999782,"Yes, dat is hem.",Yes dat is hem,Yes dat zijn hem,"['VERB', 'PRON', 'AUX', 'PRON']","Yes, that's him.",4,1
116,001,B,1_7,00:04:13.961,00:04:15.541,253.961,255.541,1.579999999999984,"Oké, dan is het nummer *1*.",Oké dan is het nummer 1,Oké dan zijn het nummer 1,"['ADJ', 'ADV', 'AUX', 'DET', 'NOUN', 'NUM']","Okay, then the number is *1*.",6,3
117,001,A,1_8,00:04:16.535,00:04:17.131,256.535,257.131,0.5959999999999468,Yes,Yes,Yes,['SYM'],Yes,1,0
118,001,B,1_8,00:04:17.661,00:04:23.781,257.661,263.781,6.1200000000000045,"Ehm ik heb hier eentje met een hoop uitsteeksels en boven, een beetje achteraan, is een ruit",Ehm ik heb hier eentje met een hoop uitsteeksels en boven een beetje achteraan is een ruit,Ehm ik hebben hier één met een hoop uitsteeksel en boven een beetje achteraan zijn een ruit,"['ADP', 'PRON', 'AUX', 'ADV', 'NUM', 'ADP', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'ADP', 'DET', 'NOUN', 'ADP', 'AUX', 'DET', 'NOUN']","Um I have one here with a lot of protrusions and at the top, a little in the back, is a window",17,5
119,001,B,1_8,00:04:24.161,00:04:30.201,264.161,270.201,6.0400000000000205,met twee ja soort volsprieten die eh weer van die vierkanten op die steeds groter worden.,met twee ja soort volsprieten die eh weer van die vierkanten op die steeds groter worden,met twee ja soort volsprieten die eh weer van die vierkant op die steeds groot worden,"['ADP', 'NUM', 'INTJ', 'NOUN', 'NOUN', 'PRON', 'INTJ', 'ADV', 'ADP', 'DET', 'ADJ', 'ADP', 'PRON', 'ADV', 'ADJ', 'AUX']",with two yes kind of full sprites that eh again of those squares on that get bigger and bigger.,16,6
120,001,B,1_8,00:04:31.541,00:04:34.421,271.541,274.421,2.8799999999999955,En vooraan is een soort neus.,En vooraan is een soort neus,en vooraan zijn een soort neus,"['CCONJ', 'ADJ', 'AUX', 'DET', 'NOUN', 'NOUN']",And in front is a kind of nose.,6,3
121,001,B,1_8,00:04:35.361,00:04:38.881,275.361,278.881,3.519999999999982,En aan de zijkant heb je een arm #voice creaks# die lijkt alsof die een knuffel gaat geven.,En aan de zijkant heb je een arm  die lijkt alsof die een knuffel gaat geven,en aan de zijkant hebben je een arm   die lijken alsof die een knuffel gaan geven,"['CCONJ', 'ADP', 'DET', 'NOUN', 'AUX', 'PRON', 'DET', 'NOUN', 'SPACE', 'PRON', 'VERB', 'SCONJ', 'PRON', 'DET', 'NOUN', 'VERB', 'VERB']",And on the side you have an arm #voice creaks# that looks like it's going to give a hug.,16,6
122,001,B,1_8,00:04:39.481,00:04:43.081,279.481,283.081,3.6000000000000227,"En onderaan heb je ook een soort staart, zeg maar.",En onderaan heb je ook een soort staart zeg maar,en onderaan hebben je ook een soort staart zeggen maar,"['CCONJ', 'ADP', 'VERB', 'PRON', 'ADV', 'DET', 'NOUN', 'NOUN', 'VERB', 'CCONJ']","And at the bottom you also have a kind of tail, so to speak.",10,5
123,001,A,1_8,00:04:43.895,00:04:46.355,283.895,286.355,2.4600000000000364,"Oh, ja, ja, (de) (de) en eh",Oh ja ja de de en eh,Oh ja ja de de en eh,"['INTJ', 'INTJ', 'INTJ', 'DET', 'DET', 'CCONJ', 'INTJ']","Oh, yes, yes, (the) (the) and eh",7,0
124,001,A,1_8,00:04:47.639,00:04:50.707,287.639,290.707,3.0679999999999836,Dat bovenop is is een ruit met twee vierkanten die...,Dat bovenop is is een ruit met twee vierkanten die,dat bovenop zijn zijn een ruit met twee vierkant die,"['PRON', 'ADP', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NUM', 'ADJ', 'PRON']",That on top is a diamond with two squares that...,10,2
125,001,B,1_8,00:04:50.871,00:04:51.041,290.871,291.041,0.17000000000001592,"Ja,",Ja,ja,['INTJ'],"Yes,",1,0
126,001,A,1_8,00:04:51.561,00:04:52.941,291.561,292.941,1.3799999999999955,"OkÃ©, ja, ik heb hem.",Oké ja ik heb hem,Oké ja ik hebben hem,"['ADJ', 'INTJ', 'PRON', 'AUX', 'PRON']","Okay, yes, I got it.",5,1
127,001,B,1_8,00:04:51.671,00:04:52.141,291.671,292.141,0.4700000000000273,precies.,precies,precies,['ADJ'],exactly.,1,1
128,001,A,1_8,00:04:53.841,00:04:54.081,293.841,294.081,0.2400000000000091,*C*.,C,C,['SYM'],*C*.,1,0
129,001,A,1_9,00:04:56.919,00:05:01.431,296.919,301.431,4.5120000000000005,"OkÃ©, ik heb nu eentje en het lijkt alsof die vast zit aan een anker in de zee, zeg maar.",Oké ik heb nu eentje en het lijkt alsof die vast zit aan een anker in de zee zeg maar,Oké ik hebben nu één en het lijken alsof die vast zitten aan een anker in de zee zeggen maar,"['VERB', 'PRON', 'VERB', 'ADV', 'NUM', 'CCONJ', 'DET', 'VERB', 'SCONJ', 'PRON', 'ADJ', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'CCONJ']","Okay, I have one now and it looks like it's attached to an anchor in the sea, so to speak.",20,9
130,001,A,1_9,00:05:01.531,00:05:05.001,301.531,305.001,3.4699999999999704,"Die daar zit een onderkant aan en daar zit een heel groot zwaar blok onder, lijkt het.",Die daar zit een onderkant aan en daar zit een heel groot zwaar blok onder lijkt het,die daar zitten een onderkant aan en daar zitten een heel groot zwaar blok onder lijken het,"['PRON', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'CCONJ', 'ADV', 'VERB', 'DET', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'VERB', 'PRON']","That one there has a bottom on it and there is a very large heavy block underneath, it seems.",17,10
131,001,B,1_9,00:05:05.527,00:05:05.701,305.527,305.701,0.17400000000003502,Ja.,Ja,ja,['INTJ'],Yes.,1,0
132,001,A,1_9,00:05:05.701,00:05:05.941,305.701,305.941,0.23999999999995225,"En,",En,en,['CCONJ'],"And,",1,0
133,001,A,1_9,00:05:06.807,00:05:07.161,306.807,307.161,0.353999999999985,heb je hem?,heb je hem,hebben je hem,"['VERB', 'PRON', 'PRON']",do you have it?,3,1
134,001,B,1_9,00:05:07.991,00:05:10.761,307.991,310.761,2.7700000000000387,"Ja, en die van dat blok gaat het in een spiraal naar boven.",Ja en die van dat blok gaat het in een spiraal naar boven,ja en die van dat blok gaan het in een spiraal naar boven,"['INTJ', 'CCONJ', 'PRON', 'ADP', 'DET', 'NOUN', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'ADP', 'ADP']","Yes, and the one from that block it spirals upward.",13,3
135,001,A,1_9,00:05:11.447,00:05:12.661,311.447,312.661,1.2139999999999986,"Ja, yes, dat is hem.",Ja yes dat is hem,ja yes dat zijn hem,"['INTJ', 'SYM', 'PRON', 'AUX', 'PRON']","Yes, yes, that's him.",5,0
136,001,B,1_9,00:05:12.247,00:05:12.581,312.247,312.581,0.3340000000000032,Oké.,Oké,Oké,['ADJ'],Okay.,1,1
137,001,B,1_9,00:05:12.801,00:05:13.981,312.801,313.981,1.1800000000000068,"Ja, dat is nummer *10*.",Ja dat is nummer 10,ja dat zijn nummer 10,"['INTJ', 'PRON', 'PRON', 'NOUN', 'NUM']","Yes, that's number *10*.",5,1
138,001,B,1_10,00:05:16.441,00:05:20.881,316.441,320.881,4.439999999999998,"Ehm deze heeft één lange arm en één korte arm, best wel dik.",Ehm deze heeft één lange arm en één korte arm best wel dik,ehm deze hebben één lang arm en één kort arm best wel dik,"['ADP', 'PRON', 'VERB', 'NUM', 'ADJ', 'ADJ', 'CCONJ', 'NUM', 'ADJ', 'ADJ', 'ADJ', 'ADV', 'ADJ']","Um this one has one long arm and one short arm, pretty thick.",13,8
139,001,B,1_10,00:05:21.141,00:05:22.661,321.141,322.661,1.5199999999999818,En aan die armen zitten bolletjes.,En aan die armen zitten bolletjes,en aan die arm zitten bollet,"['CCONJ', 'ADP', 'DET', 'ADJ', 'VERB', 'ADJ']",And on those arms are globes.,6,3
140,001,A,1_10,00:05:23.351,00:05:23.601,323.351,323.601,0.25,(Oh) ja.,Oh ja,Oh ja,"['INTJ', 'INTJ']",(Oh) yes.,2,0
141,001,B,1_10,00:05:23.959,00:05:29.901,323.959,329.901,5.942000000000007,En dan daarachter zit nog een soort paddenstoel die is omge #laughs# zakt.,En dan daarachter zit nog een soort paddenstoel die is omge  zakt,en dan daarachter zitten nog een soort paddenstoel die zijn omge   zakken,"['CCONJ', 'SCONJ', 'NOUN', 'VERB', 'ADV', 'DET', 'NOUN', 'NOUN', 'PRON', 'AUX', 'NOUN', 'SPACE', 'NOUN']",And then behind that is another kind of mushroom that is omge #laughs# sinks.,12,7
142,001,A,1_10,00:05:27.731,00:05:28.981,327.731,328.981,1.25,"#laughs# Yes,",Yes,Yes,['SYM'],"#laughs# Yes,",1,0
143,001,A,1_10,00:05:29.341,00:05:29.541,329.341,329.541,0.19999999999998863,*P*.,P,P,['PROPN'],*P*.,1,1
144,001,A,1_11,00:05:32.055,00:05:36.161,332.055,336.161,4.1059999999999945,"Oh (de) ehm ik vond deze een beetje op een pinguÃ¯n lijken met een hanekam, omdat hij dus recht...",Oh de ehm ik vond deze een beetje op een pinguÃ¯n lijken met een hanekam omdat hij dus recht,Oh de ehm ik vinden deze een beetje op een pinguÃ¯n lijken met een hanekam omdat hij dus recht,"['INTJ', 'DET', 'ADP', 'PRON', 'VERB', 'PRON', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'SCONJ', 'PRON', 'ADV', 'ADJ']","Oh (the) ehm I thought this one looked a bit like a penguin with a cock's comb, because so he's straight....",19,7
145,001,A,1_11,00:05:36.741,00:05:45.201,336.741,345.201,8.460000000000036,Dus ja hij heeft twee armpjes die hetzelfde zijn en die hanekam is zeg maar een groot eh rechthoekig hok blo- blok bovenop dat dingetje.,Dus ja hij heeft twee armpjes die hetzelfde zijn en die hanekam is zeg maar een groot eh rechthoekig hok  blok bovenop dat dingetje,dus ja hij hebben twee armp die hetzelfde zijn en die hanekam zijn zeggen maar een groot eh rechthoekig hok   blok bovenop dat dinge,"['ADV', 'INTJ', 'PRON', 'VERB', 'NUM', 'NOUN', 'PRON', 'ADJ', 'AUX', 'CCONJ', 'DET', 'NOUN', 'AUX', 'VERB', 'ADV', 'DET', 'ADJ', 'DET', 'ADJ', 'NOUN', 'SPACE', 'NOUN', 'ADP', 'DET', 'NOUN']",So yes he has two little arms that are the same and that cock crest is say a big um rectangular loft blo- block on top of that thingy.,24,12
146,001,B,1_11,00:05:37.175,00:05:37.841,337.175,337.841,0.6659999999999968,Oh ja. #laughs#,Oh ja,Oh ja,"['INTJ', 'INTJ']",Oh yes #laughs#,2,0
147,001,A,1_11,00:05:45.719,00:05:48.901,345.719,348.901,3.1820000000000164,"En hij heeft ook nog een soort van, ja, neusje.",En hij heeft ook nog een soort van ja neusje,en hij hebben ook nog een soort van ja neus,"['CCONJ', 'PRON', 'VERB', 'ADV', 'ADV', 'DET', 'NOUN', 'ADP', 'INTJ', 'NOUN']","And he also has a kind of, yes, nose.",10,5
148,001,A,1_11,00:05:49.751,00:05:50.171,349.751,350.171,0.4200000000000159,Ehm,Ehm,Ehm,['ADP'],Um,1,0
149,001,A,1_11,00:05:51.081,00:05:52.021,351.081,352.021,0.9399999999999977,Heb ik het goed beschreven?,Heb ik het goed beschreven,Heb ik het goed beschrijven,"['AUX', 'PRON', 'PRON', 'ADJ', 'VERB']",Did I describe it correctly?,5,2
150,001,A,1_11,00:05:52.441,00:05:53.075,352.441,353.075,0.6340000000000146,Zie je hem?,Zie je hem,zien je hem,"['VERB', 'PRON', 'PRON']",Do you see him?,3,1
151,001,B,1_11,00:05:52.791,00:05:55.041,352.791,355.041,2.25,Ik den- heeft die ook een soort staartje?,Ik  heeft die ook een soort staartje,ik   hebben die ook een soort staar,"['PRON', 'SPACE', 'AUX', 'PRON', 'ADV', 'DET', 'NOUN', 'NOUN']",I den- does that one also have some kind of tail?,7,3
152,001,A,1_11,00:05:54.701,00:05:58.761,354.701,358.761,4.060000000000002,Eh nee.,Eh nee,Eh nee,"['INTJ', 'INTJ']",Um no.,2,0
153,001,B,1_11,00:05:55.191,00:05:56.731,355.191,356.731,1.5400000000000205,"aan de linkerkant, achter?",aan de linkerkant achter,aan de linkerkant achter,"['ADP', 'DET', 'NOUN', 'ADP']","On the left side, behind?",4,1
154,001,B,1_11,00:05:59.271,00:06:01.261,359.271,361.261,1.990000000000009,"Oké, dan is het denk ik een ander.",Oké dan is het denk ik een ander,Oké dan zijn het denken ik een ander,"['ADJ', 'ADV', 'AUX', 'PRON', 'VERB', 'PRON', 'DET', 'ADJ']","Okay, then I guess it's another one.",8,4
155,001,A,1_11,00:06:01.079,00:06:04.361,361.079,364.361,3.2819999999999823,"OkÃ©, okÃ©, ja, okÃ©, ehm dan ga ik het even beter omschrijven.",Oké oké ja oké ehm dan ga ik het even beter omschrijven,Oké oké ja oké ehm dan gaan ik het even goed omschrijven,"['ADJ', 'ADJ', 'INTJ', 'ADJ', 'ADP', 'ADV', 'VERB', 'PRON', 'PRON', 'ADV', 'ADJ', 'VERB']","Okay, okay, yeah, okay, um then I'm going to describe it a little better.",12,8
156,001,A,1_11,00:06:05.131,00:06:06.581,365.131,366.581,1.4500000000000455,Ehm #clears throat#,Ehm,Ehm,['ADP'],Um #clears throat#,1,0
157,001,B,1_11,00:06:05.719,00:06:07.181,365.719,367.181,1.461999999999989,"Oh, ja, ik denk,",Oh ja ik denk,Oh ja ik denken,"['INTJ', 'INTJ', 'PRON', 'VERB']","Oh, yes, I think,",4,1
158,001,B,1_11,00:06:07.741,00:06:11.221,367.741,371.221,3.480000000000018,heeft die een een een rechthoekige balk bovenop liggen?,heeft die een een een rechthoekige balk bovenop liggen,hebben die een een een rechthoekig balk bovenop liggen,"['VERB', 'PRON', 'DET', 'DET', 'DET', 'ADJ', 'NOUN', 'ADP', 'VERB']",Does that one have a one rectangular beam on top?,9,4
159,001,A,1_11,00:06:11.127,00:06:11.281,371.127,371.281,0.15399999999999636,"Ja,",Ja,ja,['INTJ'],"Yes,",1,0
160,001,A,1_11,00:06:11.703,00:06:12.641,371.703,372.641,0.938000000000045,"ja, dat is de hanekam.",ja dat is de hanekam,ja dat zijn de hanekam,"['INTJ', 'PRON', 'AUX', 'DET', 'NOUN']","Yes, that's the cock's comb.",5,1
161,001,B,1_11,00:06:13.527,00:06:14.461,373.527,374.461,0.9340000000000259,"Oh ja, precies.",Oh ja precies,Oh ja precies,"['INTJ', 'INTJ', 'ADJ']","Oh yes, exactly.",3,1
162,001,B,1_11,00:06:14.861,00:06:17.481,374.861,377.481,2.6200000000000045,"En dan een een (eh) cilinder naar boven,",En dan een een eh cilinder naar boven,en dan een één eh cilinder naar boven,"['CCONJ', 'ADV', 'DET', 'NUM', 'SYM', 'NOUN', 'ADP', 'ADP']","And then a one (er) cylinder to the top,",8,2
163,001,A,1_11,00:06:18.701,00:06:20.781,378.701,380.781,2.079999999999984,Ja en weer dat o(p)gevouwen papiertje.,Ja en weer dat opgevouwen papiertje,ja en weer dat opvouwen papier,"['INTJ', 'CCONJ', 'ADV', 'SCONJ', 'NOUN', 'NOUN']",Yes and again that o(p)folded paper.,6,3
164,001,B,1_11,00:06:18.781,00:06:19.301,378.781,379.301,0.5199999999999818,voorop.,voorop,voorop,['ADV'],first.,1,1
165,001,B,1_11,00:06:20.791,00:06:21.521,380.791,381.521,0.7300000000000182,"Ja, precies.",Ja precies,ja precies,"['INTJ', 'ADJ']","Yes, exactly.",2,1
166,001,B,1_11,00:06:21.661,00:06:22.701,381.661,382.701,1.0400000000000205,"Oké, dan weet ik het.",Oké dan weet ik het,Oké dan weten ik het,"['ADJ', 'ADV', 'VERB', 'PRON', 'PRON']","Okay, then I know.",5,3
167,001,A,1_11,00:06:21.815,00:06:22.643,381.815,382.643,0.8279999999999745,"Yes, dat is hem.",Yes dat is hem,Yes dat zijn hem,"['VERB', 'PRON', 'AUX', 'PRON']","Yes, that's him.",4,1
168,001,B,1_11,00:06:23.101,00:06:23.501,383.101,383.501,0.39999999999997726,*16*,16,16,['NUM'],*16*,1,0
169,001,B,1_12,00:06:25.719,00:06:27.461,385.719,387.461,1.7420000000000186,"Oh ja, deze vond ik op een vis lijken.",Oh ja deze vond ik op een vis lijken,Oh ja deze vinden ik op een vis lijken,"['INTJ', 'INTJ', 'PRON', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'VERB']","Oh yes, this one I thought looked like a fish.",9,3
170,001,B,1_12,00:06:27.921,00:06:33.671,387.921,393.671,5.75,"Die heeft ehm twee soort, ja, eh balken",Die heeft ehm twee soort ja eh balken,die hebben ehm twee soort ja eh balk,"['PRON', 'VERB', 'ADV', 'NUM', 'NOUN', 'INTJ', 'INTJ', 'NOUN']","Which has um two kind of, yes, um beams",8,4
171,001,B,1_12,00:06:34.091,00:06:35.241,394.091,395.241,1.1499999999999773,aan de rechterkant erin.,aan de rechterkant erin,aan de rechterkant erin,"['ADP', 'DET', 'NOUN', 'ADV']",on the right side in it.,4,2
172,001,B,1_12,00:06:35.381,00:06:36.361,395.381,396.361,0.9800000000000182,Dat vond ik dan de lippen.,Dat vond ik dan de lippen,dat vinden ik dan de lipap,"['PRON', 'VERB', 'PRON', 'SCONJ', 'DET', 'NOUN']",I thought that was the lips then.,6,2
173,001,B,1_12,00:06:36.761,00:06:38.641,396.761,398.641,1.8799999999999955,En dan boven een soort vinnetje.,En dan boven een soort vinnetje,en dan boven een soort vinne,"['CCONJ', 'ADV', 'ADP', 'DET', 'NOUN', 'NOUN']",And then above some kind of fin.,6,3
174,001,B,1_12,00:06:39.671,00:06:41.511,399.671,401.511,1.8400000000000318,En deze heeft een staartje achter.,En deze heeft een staartje achter,en deze hebben een staar achter,"['CCONJ', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP']",And this one has a tail on the back.,6,2
