pair,round,trial,director,target,accuracy,A_speech,B_speech,A_speech_eng,B_speech_eng,A_LH_gesture_referent,A_RH_gesture_referent,B_LH_gesture_referent,B_RH_gesture_referent,A_gesture_referent,A_gesture_referent2,B_gesture_referent,B_gesture_referent2,begin_time,end_time,duration,iconic
001,4.0,4_1,A,10.0,,Eh eh ik heb weer die met die twee armpjes en dat cirkeltje eraan en de omgevallen paddenstoel.,,Um um again I have the one with the two little arms and that little circle on it and the fallen mushroom.,,,10D,,,10D,,,,914784,914964,180,True
001,4.0,4_2,B,15.0,,,Ik heb met de glijbaan die drijft.,,I have with the slide that floats.,,,,15C,,,15C,,923261,923541,280,True
001,4.0,4_3,A,6.0,,"Eh ik heb die met dat balkje vast eh door de arm heen, zeg maar, met die cirkel eraan.",,"Um I have the one with that bar stuck eh through the arm, say, with that circle attached to it.",,06D,06D,,,06D,,,,933523,933783,260,True
001,4.0,4_3,A,6.0,,"Eh ik heb die met dat balkje vast eh door de arm heen, zeg maar, met die cirkel eraan.",,"Um I have the one with that bar stuck eh through the arm, say, with that circle attached to it.",,,06C,,,06C,,,,934092,934672,580,True
001,4.0,4_4,B,1.0,,,Ik heb jouw eh satelliet met de paddestoel. #laughs#,,I got your eh satellite with the mushroom #laughs#,,,,01A,,,01A,,940374,940754,380,True
001,4.0,4_5,A,16.0,,"Eh ik heb weer die ene met die vier uitsteeksels waarvan twee dezelfde zijn, eentje bovenop en eentje rechts, dat is dat ovaaltje.",,"Um I have the one again with those four protrusions two of which are the same, one on top and one on the right, which is that little oval.",,16C,16A,,,16A,16C,,,948013,948293,280,True
001,4.0,4_5,A,16.0,,"Eh ik heb weer die ene met die vier uitsteeksels waarvan twee dezelfde zijn, eentje bovenop en eentje rechts, dat is dat ovaaltje.",,"Um I have the one again with those four protrusions two of which are the same, one on top and one on the right, which is that little oval.",,16A+16C,16A+16C,,,16A+16C,,,,950241,950791,550,True
001,4.0,4_6,B,13.0,,,"Ehm ik heb degene die op het plateau staat met de... Ja, ik vond het puppy langkousvlechtjes. #laughs#",,"Um I got the one on the platform with the... yeah, I thought it was puppy longstock braids. #laughs#",,,,13D,,,13D,,956935,957215,280,True
001,4.0,4_6,B,13.0,,,"Ehm ik heb degene die op het plateau staat met de... Ja, ik vond het puppy langkousvlechtjes. #laughs#",,"Um I got the one on the platform with the... yeah, I thought it was puppy longstock braids. #laughs#",,,13A,13A,,,13A,,957799,958359,560,True
001,4.0,4_8,B,7.0,,,"Ik heb degene die daarboven drijft, maar heel veel onder water zit,",,"I have the one that floats up there, but is very much underwater,",,,07B,07B,,,07B,,974954,975634,680,True
001,4.0,4_8,B,7.0,,,"Ik heb degene die daarboven drijft, maar heel veel onder water zit,",,"I have the one that floats up there, but is very much underwater,",,,07B,07B,,,07B,,975981,976281,300,True
001,4.0,4_11,A,14.0,,Eh ik heb die weer met die bol bovenop en die armen en die balk aan de voorkant.,,Um I have the one again with that bulb on top and those arms and that bar on the front.,,14A,14A,,,14A,,,,1014738,1014918,180,True
001,4.0,4_11,A,14.0,,Eh ik heb die weer met die bol bovenop en die armen en die balk aan de voorkant.,,Um I have the one again with that bulb on top and those arms and that bar on the front.,,14D,14B,,,14B,14D,,,1015461,1015661,200,True
001,4.0,4_11,A,14.0,,Eh ik heb die weer met die bol bovenop en die armen en die balk aan de voorkant.,,Um I have the one again with that bulb on top and those arms and that bar on the front.,,,14C,,,14C,,,,1016123,1016383,260,True
001,4.0,4_13,A,8.0,,Ehm ik heb nu die Pinocchio weer met die eh voet en die arm en dat eh ja ruitje bovenop.,,Um I now have that Pinocchio again with that um foot and that arm and that um yes window on top.,,,08C,,,08C,,,,1033074,1033218,144,True
001,4.0,4_13,A,8.0,,Ehm ik heb nu die Pinocchio weer met die eh voet en die arm en dat eh ja ruitje bovenop.,,Um I now have that Pinocchio again with that um foot and that arm and that um yes window on top.,,,08D,,,08D,,,,1034761,1034941,180,True
001,4.0,4_13,A,8.0,,Ehm ik heb nu die Pinocchio weer met die eh voet en die arm en dat eh ja ruitje bovenop.,,Um I now have that Pinocchio again with that um foot and that arm and that um yes window on top.,,08B,08B,,,08B,,,,1036612,1036832,220,True
001,5.0,5_1,A,7.0,,Ehm ik heb weer dat eh die drijvende met dat bakje voorop.,,Um I have again that um that floating with that tray in front.,,07B,07B,,,07B,,,,1061641,1061941,300,True
001,5.0,5_1,A,7.0,,Ehm ik heb weer dat eh die drijvende met dat bakje voorop.,,Um I have again that um that floating with that tray in front.,,,07A,,,07A,,,,1062427,1062647,220,True
001,5.0,5_4,B,10.0,,,Eh ik heb degene met de armen met de rondjes en de paddenstoel.,,Um I have the one with the arms with the circles and the mushroom.,,,10E,10A,,,10A,10E,1080899,1081199,300,True
001,5.0,5_4,B,10.0,,,Eh ik heb degene met de armen met de rondjes en de paddenstoel.,,Um I have the one with the arms with the circles and the mushroom.,,,10F,10B,,,10B,10F,1082273,1083473,1200,True
001,5.0,5_4,B,10.0,,"Ah ja, ja, ja, ja, tuurlijk. We moeten. Ja.",En de armpjes.,"Ah yes, yes, yes, yes, yes, sure, we have to, yes.",And the little arms.,,,,10A,,,10A,,1093853,1094093,240,True
001,5.0,5_7,A,13.0,,Eh ik heb die op dat plateau met die Pipi Langkousvlechtjes.,,Um I have the one on that tray with the Pippi Longstocking braids.,,13D,13D,,,13D,,,,1109558,1109998,440,True
001,5.0,5_7,A,13.0,,Eh ik heb die op dat plateau met die Pipi Langkousvlechtjes.,,Um I have the one on that tray with the Pippi Longstocking braids.,,13A,13A,,,13A,,,,1110531,1110671,140,True
001,5.0,5_9,A,1.0,,Eh ik heb mijn satelliet met de paddenstoel bovenop.,,Um I have my satellite with the mushroom on top.,,,01A,,,01A,,,,1124041,1124421,380,True
001,5.0,5_10,B,8.0,,,"Ik heb degene, de Pinocchio met het armpje en de ruit.",,"I have the one, the Pinocchio with the little arm and the plaid.",,,08D,,,,08D,,1134096,1134256,160,True
001,5.0,5_12,B,14.0,,,Ik heb degene met de twee armpjes en het bolletje bovenop.,,I have the one with the two arms and the little ball on top.,,,14D,14B,,,14B,14D,1149313,1149613,300,True
001,5.0,5_12,B,14.0,,,Ik heb degene met de twee armpjes en het bolletje bovenop.,,I have the one with the two arms and the little ball on top.,,,,14A,,,14A,,1149727,1150007,280,True
001,5.0,5_12,B,14.0,,En de balk voor?,,And the beam in front?,,,14C,,,14C,,,,1154781,1155121,340,True
001,5.0,5_14,B,16.0,,,Ik heb degene met 4 uitsteeksels en de bovenste en de zijkant is hetzelfde.,,I have the one with 4 protrusions and the top and side is the same.,,,,16A,,,16A,,1167235,1167515,280,True
001,5.0,5_14,B,16.0,,,Ik heb degene met 4 uitsteeksels en de bovenste en de zijkant is hetzelfde.,,I have the one with 4 protrusions and the top and side is the same.,,,,16C,,,16C,,1168217,1168477,260,True
001,6.0,6_1,A,10.0,,Ehm ik heb weer die ene met die twee armpjes en die omgevallen paddenstoel.,,Ehm I got the one again with the two little arms and the fallen mushroom.,,10E+10F,10A+10B,,,10A+10B,10E+10F,,,1186675,1186815,140,True
001,6.0,6_1,A,10.0,,Ehm ik heb weer die ene met die twee armpjes en die omgevallen paddenstoel.,,Ehm I got the one again with the two little arms and the fallen mushroom.,,10D,,,,10D,,,,1187007,1187187,180,True
001,6.0,6_7,A,14.0,,Eh ik heb die met die bol bovenop en die armpjes en die balk aan de voorkant.,,Um I have the one with the bulb on top and those arms and that bar on the front.,,14A,14A,,,14A,,,,1223364,1223784,420,True
001,6.0,6_7,A,14.0,,Eh ik heb die met die bol bovenop en die armpjes en die balk aan de voorkant.,,Um I have the one with the bulb on top and those arms and that bar on the front.,,14D,14B,,,14B,14D,,,1224000,1224220,220,True
001,6.0,6_7,A,14.0,,Eh ik heb die met die bol bovenop en die armpjes en die balk aan de voorkant.,,Um I have the one with the bulb on top and those arms and that bar on the front.,,,14C,,,14C,,,,1224761,1225021,260,True
001,6.0,6_9,A,2.0,,Ehm ik heb hetgene met het ijshoornje bovenop.,,Um I got the one with the ice cream cone on top.,,,02A,,,02A,,,,1235067,1235407,340,True
001,6.0,6_11,A,6.0,,Eh ik heb diegene met het armpje met de balk er doorheen.,,Um I have the one with the little arm with the bar through it.,,,06B,,,06B,,,,1246607,1247367,760,True
001,6.0,6_11,A,6.0,,Eh ik heb diegene met het armpje met de balk er doorheen.,,Um I have the one with the little arm with the bar through it.,,06D,06B,,,06B,06D,,,1246931,1247227,296,True
001,6.0,6_13,A,16.0,,Eh ik heb diegene met die vier uitsteksels waarvan links en boven hetzelfde.,,Um I have the one with those four protrusions whose left and top are the same.,,,16A,,,16A,,,,1258999,1259139,140,True
001,6.0,6_13,A,16.0,,Eh ik heb diegene met die vier uitsteksels waarvan links en boven hetzelfde.,,Um I have the one with those four protrusions whose left and top are the same.,,16C,16A,,,16A,16C,,,1259001,1259139,138,True
002,1.0,1_1,A,9.0,,"Oh, oh, dus ik kan het wel uitbeelden. #inhales#",,"Oh, oh, so I can act it out #inhales#.",,other,other,,,09_other,,,,20067,20627,560,True
002,1.0,1_1,A,9.0,,Het kopje thee met een half citroenschijfje zeg maar erbovenop en dan een uitstekend lepeltje.,,The cup of tea with half a lemon slice say on top and then an excellent spoon.,,09D,,,,09D,,,,31862,32122,260,True
002,1.0,1_1,A,9.0,,En dan als het soort oortje is gewoon een streepje.,,And then if it's kind of an earpiece just a dash.,,09C,,,,09C,,,,35101,35521,420,True
002,1.0,1_1,A,9.0,,En dan als het soort oortje is gewoon een streepje.,,And then if it's kind of an earpiece just a dash.,,09C,,,,09C,,,,35941,36861,920,True
002,1.0,1_1,A,9.0,,Dus je moet hem eigenlijk gewoon zo vasthouden.,Even kijken.,So you basically just have to hold it like that.,Let's see.,09C,,,,09C,,,,38935,40095,1160,True
002,1.0,1_1,A,9.0,,"Ja, alsof je zeg maar een citroenschijfje zo door de helft snijdt",,"Yes, as if you cut a lemon slice in half like this",,09D,,,,09D,,,,47905,48185,280,True
002,1.0,1_1,A,9.0,,"Ja, alsof je zeg maar een citroenschijfje zo door de helft snijdt",,"Yes, as if you cut a lemon slice in half like this",,09D,,,,09D,,,,48525,48985,460,True
002,1.0,1_1,A,9.0,,,,,,09B,09B,,,09B,,,,62577,65297,2720,True
002,1.0,1_2,B,6.0,,,"En aan de voorkant zit er zo'n staaf door een ei, ofzo. #laughs#",,"And in the front there's one of those bars through an egg, or something. #laughs#",,,,06D,,,06D,,92671,93051,380,True
002,1.0,1_2,B,6.0,,,"En aan de voorkant zit er zo'n staaf door een ei, ofzo. #laughs#",,"And in the front there's one of those bars through an egg, or something. #laughs#",,,06D,06D,,,06D,,92761,93121,360,True
002,1.0,1_2,B,6.0,,,"En aan de voorkant zit er zo'n staaf door een ei, ofzo. #laughs#",,"And in the front there's one of those bars through an egg, or something. #laughs#",,,06B,,,,06B,,93596,93856,260,True
002,1.0,1_2,B,6.0,,,"Ja, er zit inderdaad zo'n soort, ja, zo'n plat ding aan de rechterkant.",,"Yes, there is indeed that kind of, yes, that kind of flat thing on the right side.",,,,06C,,,06C,,102260,106040,3780,True
002,1.0,1_3,A,15.0,,"Die staat zo,",,"It stands like this,",,,15D,,,15D,,,,115864,116364,500,True
002,1.0,1_3,A,15.0,,maar dan andersom.,,but the other way around.,,15D,,,,15D,,,,117064,119204,2140,True
002,1.0,1_3,A,15.0,,"Ja, die zeg maar de linkerarm steekt uit en zo omhoog",,"Yes, that say the left arm sticks out and so up",,15D,,,,15D,,,,132348,134548,2200,True
002,1.0,1_3,A,15.0,,en dan heeft hij een soort tutu zo.,Oh,And then he has a kind of tutu like that.,Oh,15C,15C,,,15C,,,,135534,136814,1280,True
002,1.0,1_4,B,14.0,,,met een eh verticale staaf,,with an eh vertical bar,,,,14C,,,14C,,157308,157668,360,True
002,1.0,1_4,B,14.0,,en die heeft zo twee armpjes zo.,,And that one has two little arms like that.,,14B,14D,,,14D,14B,,,164853,166113,1260,True
002,1.0,1_5,A,13.0,,En dan heeft die twee uitstekende dingetjes en een cirkeltje voorin.,,And then it has two protruding dings and a little circle in the front.,,13A,,,,13A,,,,174431,175091,660,True
002,1.0,1_5,A,13.0,,En dan heeft die twee uitstekende dingetjes en een cirkeltje voorin.,,And then it has two protruding dings and a little circle in the front.,,13B,,,,13B,,,,176250,176515,265,True
002,1.0,1_6,B,16.0,,,"bovenop, in het midden een soort bloemetje en aan de zijkant ook.",,"on top, in the middle a kind of flower and on the side also.",,,,16A,,,16A,,197505,197905,400,True
002,1.0,1_6,B,16.0,,,"Ja, ja, die een beetje af, die (ik) steeds kleiner wordt, het vierkantje. Ja.",,"Yes, yes, which is a little bit off, which (I) get smaller and smaller, the square, yes.",16B,16B,,,16B,,,,222079,222600,521,True
002,1.0,1_6,B,16.0,,En dan...,"Ja, ja, die een beetje af, die (ik) steeds kleiner wordt, het vierkantje. Ja.",And then...,"Yes, yes, which is a little bit off, which (I) get smaller and smaller, the square, yes.",,,,16B,,,16B,,223581,224901,1320,True
002,1.0,1_7,A,11.0,,en dan boven heeft die twee uitstekende dingetjes en links heeft die ook een uitstekend dingetje.,,and then above it has two protruding thingies and on the left it also has a protruding thingy.,,11A+11D,,,,11A+11D,,,,235926,236726,800,True
002,1.0,1_7,A,11.0,,en dan boven heeft die twee uitstekende dingetjes en links heeft die ook een uitstekend dingetje.,,and then above it has two protruding thingies and on the left it also has a protruding thingy.,,11C,,,,11C,,,,237026,237366,340,True
002,1.0,1_8,B,8.0,,,"Die heeft aan de onderkant een soort leiding, ofzo, en aan de rechterkant ook.",,"That one has some kind of pipe on the bottom, or something, and on the right side as well.",,,,08E,,,08E,,261073,261273,200,True
002,1.0,1_8,B,8.0,,,"Die heeft aan de onderkant een soort leiding, ofzo, en aan de rechterkant ook.",,"That one has some kind of pipe on the bottom, or something, and on the right side as well.",,,,08D,,,08D,,261836,262616,780,True
002,1.0,1_8,B,8.0,,,"En aan de voorkant heeft hij een soort uitstee- uitsteeksel, zo'n.",,"And at the front, it has a kind of protuberance, one of those.",,,,08C,,,08C,,264933,265273,340,True
002,1.0,1_8,B,8.0,,,"En aan de voorkant heeft hij een soort uitstee- uitsteeksel, zo'n.",,"And at the front, it has a kind of protuberance, one of those.",,,,08C,,,08C,,265713,265993,280,True
002,1.0,1_8,B,8.0,,"Oh ja, heeft die daar bovenop twee van die knotjes, zeg maar?",,"Oh yeah, does the one on top there have two of those buns, say?",,08B,08B,,,08B,,,,269167,271287,2120,True
002,1.0,1_8,B,8.0,,,"Ja, dat symmetrische zo.",,"Yes, that symmetrical so.",,,,08B,,,08B,,271400,271829,429,True
002,1.0,1_9,A,3.0,,,"Ja, ja, met zo'n uitsteeksel naar onder ofzo. Op zo'n",,"Yes, yes, with one of those protruding down or something, on one of those",,,,03C,,,03C,,304620,305100,480,True
002,1.0,1_9,A,3.0,,,,,,,,,03D,,,03D,,305832,305952,120,True
002,1.0,1_10,B,10.0,,,En aan de achterkant een soort schuin vierkant.,,And at the back a kind of angled square.,,,,10D,,,10D,,325564,326744,1180,True
002,1.0,1_11,A,5.0,,"Maar, ja, en die doet zo /sssj/ Eigenlijk lijkt het op",,"But, yes, and who does so /sssj/ Actually, it looks like",,,05B,,,05B,,,,341463,350340,8877,True
002,1.0,1_11,A,5.0,,"Nee, het is een soort vierkante hanekam.",,"No, it's a kind of square cockscomb.",,,05A,,,05A,,,,350800,353160,2360,True
002,1.0,1_11,A,5.0,,Het is zeg maar alsof iemand gewoon een kraaitje erbovenop hebt gelegd,,It's say like someone just put a crowbar on top of it,,,05A-REP,,,05A,,,,354084,354484,400,True
002,1.0,1_11,A,5.0,,en die die staat zo.,,And that one stands like this.,,,05B,,,05B,,,,355839,358079,2240,True
002,1.0,1_13,A,7.0,,,"Oh ja, ja, ja, ja.",,"Oh yes, yes, yes, yes, yes.",07C,07C,,,07C,,,,379555,380235,680,True
002,1.0,1_16,B,12.0,,"Oh, heeft hij zo'n dienblad zo vast rechts?",,"Oh, does he have a tray like that stuck right?",,,12A,,,12A,,,,418203,419163,960,True
002,2.0,2_1,A,14.0,,En dan zo twee uitstekende armen en een vierkantje voren.,,And then so two protruding arms and a square in front.,,14B,14D,,,14D,14B,,,430358,430978,620,True
002,2.0,2_1,A,14.0,,En dan zo twee uitstekende armen en een vierkantje voren.,,And then so two protruding arms and a square in front.,,14C,14C,,,14C,,,,431675,432135,460,True
002,2.0,2_1,A,14.0,,Vierkante paal.,"Oh ja, ja.",Square post.,"Oh yes, yes.",14C,14C,,,14C,,,,433892,434232,340,True
002,2.0,2_3,A,16.0,,"Oh, dit is die met die twee lepels.",,"Oh, this is the one with the two spoons.",,16A+16C,,,,16A+16C,,,,451668,451768,100,True
002,2.0,2_3,A,16.0,,"Zo ̩̩n lepel boven, ̩̩n lepel links en een aflopend vierkantje rechts.",,"So one spoon on top, one spoon on the left and a descending square on the right.",,16A,16A,,,16A,,,,452730,453290,560,True
002,2.0,2_3,A,16.0,,"Zo ̩̩n lepel boven, ̩̩n lepel links en een aflopend vierkantje rechts.",,"So one spoon on top, one spoon on the left and a descending square on the right.",,16C,16C,,,16C,,,,453329,453689,360,True
002,2.0,2_3,A,16.0,,"Zo ̩̩n lepel boven, ̩̩n lepel links en een aflopend vierkantje rechts.",,"So one spoon on top, one spoon on the left and a descending square on the right.",,16B,16B,,,16B,,,,453829,454389,560,True
002,2.0,2_5,A,10.0,,"Dit is die met die twee uitstekende armen, ̩̩n grote spijker, ̩̩n kleine spijker en het vierkante schuin.",,"This is the one with those two protruding arms, one big nail, one small nail and the square slant.",,10A+10B,10E+10F,,,10E+10F,10A+10B,,,470868,471588,720,True
