Begin Time - msec,End Time - msec,Duration - msec,A_LH_gesture,A_RH_gesture,B_LH_gesture,B_RH_gesture,File,File Path,A_RH_gesture_lexaff,B_RH_gesture_deixis,B_RH_gesture_beat,A_LH_gesture_comments,B_speech_eng,B_LH_gesture_pragmaticality,correct_answer,accuracy,trial,A_RH_gesture_pragmaticality,B_LH_gesture_lexaff,A_speech,screens,A_RH_gesture_iconicity,A_speech_eng,A_RH_gesture_comments,given_answer,A_LH_gesture_beat,comments,A_LH_gesture_iconicity,B_LH_gesture_beat,director,A_RH_gesture_beat,A_LH_gesture_referent,A_RH_gesture_deixis,B_speech,B_RH_gesture_iconicity,A_RH_gesture_referent,A_LH_gesture_deixis,target,B_RH_gesture_lexaff,round,B_LH_gesture_comments,B_RH_gesture_comments,B_RH_gesture_referent,B_LH_gesture_iconicity,B_LH_gesture_deixis,A_LH_gesture_pragmaticality,A_LH_gesture_lexaff,B_LH_gesture_referent,B_RH_gesture_pragmaticality,pair,gesturer,iconic_a,iconic_b,iconic
487690,489641,1951,,gesture,,,001.eaf,,,,,,,,6,,1_15,,,als in er zit een een cilinder bovenop met een twee cirkeltjes.,,1.0,as in there is a one a cylinder on top with a two circles.,,,,,,,A,,,,,,01A,,1.0,,1.0,,,,,,,,,,001,A,True,False,True
492443,493383,940,gesture,gesture,,,001.eaf,,,,,,,,6,,1_15,,,Eh en aan de voorkant zit een grote vierkant vlak.,,1.0,Um and on the front is a big square plane.,,,,,1.0,,A,,01B,,,,01B,,1.0,,1.0,,,,,,,,,,001,A,True,False,True
495150,495890,740,gesture,,,,001.eaf,,,,,,,,6,,1_15,,,"of eh ja, aan de linkerkant, dus, zitten dus, zeg maar, weer die vierkanten die steeds groter worden.",,,"or um yes, on the left side, so, so there are, say, again these squares that get bigger and bigger.",,,,,1.0,,A,,01C,,,,,1.0,1.0,,1.0,,,,,,,,,,001,A,True,False,True
498781,499901,1120,gesture,gesture,,,001.eaf,,,,,,,,6,,1_15,,,"of eh ja, aan de linkerkant, dus, zitten dus, zeg maar, weer die vierkanten die steeds groter worden.",,1.0,"or um yes, on the left side, so, so there are, say, again these squares that get bigger and bigger.",,,,,1.0,,A,,01C,,,,01C,,1.0,,1.0,,,,,,,,,,001,A,True,False,True
511343,511763,420,,,,gesture,001.eaf,,,,,,And on top of that is a very pointed protrusion with a square on top.,,G,,1_16,,,,,,,,,,,,,B,,,,En daarbovenop is een heel puntig uitsteeksel met een vierkant bovenop.,1.0,,,12.0,,1.0,,,12C,,,,,,,001,B,False,True,True
512755,513235,480,,,,gesture,001.eaf,,,,,,And on top of that is a very pointed protrusion with a square on top.,,G,,1_16,,,,,,,,,,,,,B,,,,En daarbovenop is een heel puntig uitsteeksel met een vierkant bovenop.,1.0,,,12.0,,1.0,,She specifically refers to the square top of the fribble subpart,12C,,,,,,,001,B,False,True,True
519878,520138,260,,,,gesture,001.eaf,,,,,,"And then that um on the right- yes um on the left side, depends which k- which side you look at it, has a kind of flat tray.",,G,,1_16,,,,,,,,,,,,,B,,,,"En dan heeft die eh aan de rechterk- ja eh aan de linkerkant, licht eraan welke k- welke kant je het bekijkt, een soort plat dienblad.",1.0,,,12.0,,1.0,,,12A,,,,,,,001,B,False,True,True
541800,542300,500,gesture,gesture,,,001.eaf,,,,,,,,3,,2_1,,,Eh dit is eh met een bol bovenop,,1.0,Eh this is eh with a sphere on top,,,,,1.0,,A,,14A,,,,14A,,14.0,,2.0,,,,,,,,,,001,A,True,False,True
548343,548643,300,gesture,,,,001.eaf,,,,,,,,3,,2_1,,,"en een ehm eh rechthoekige, ja, rechthoeke, rek- rechthoekige balk",,,"and a um um rectangular, yes, rectangular, stretch rectangular beam",,,,,1.0,,A,,14C,,,,,,14.0,,2.0,,,,,,,,,,001,A,True,False,True
549281,549701,420,gesture,gesture,,,001.eaf,,,,,,,,3,,2_1,,,"en een ehm eh rechthoekige, ja, rechthoeke, rek- rechthoekige balk",,1.0,"and a um um rectangular, yes, rectangular, stretch rectangular beam",,,,,1.0,,A,,14C,,,,14C,,14.0,,2.0,,,,,,,,,,001,A,True,False,True
555896,556955,1059,gesture,gesture,,,001.eaf,,,,,,,,3,,2_1,,,"aan de linkerkant van de, ja, van dat reactortje, zeg maar.",,1.0,"On the left side of the, yes, of that little reactor, so to speak.",,,,,1.0,,A,,main,,,,main,,14.0,,2.0,,,,,,,,,,001,A,True,False,True
558111,558491,380,gesture,gesture,,,001.eaf,,,,,,,,3,,2_1,,,"En dan twee uitstulpsels van de armen,",,1.0,"And then two bulges of arms,",,,,,1.0,,A,,14D,,,,14B,,14.0,,2.0,,,,,,,,,,001,A,True,False,True
577893,578153,260,,,,gesture,001.eaf,,,,,,And then so you have the spoon in the glass and then another um protrusion,,P,,2_2,,,,,,,,,,,,,B,,,,En dan zo heb je de lepel in het glas en dan nog een eh uitsteeksel,1.0,,,9.0,,2.0,,,09A,,,,,,,001,B,False,True,True
581067,582301,1234,,,,gesture,001.eaf,,,,,,And then so you have the spoon in the glass and then another um protrusion,,P,,2_2,,,,,,,,,,,,,B,,,,En dan zo heb je de lepel in het glas en dan nog een eh uitsteeksel,1.0,,,9.0,,2.0,,,09C,,,,,,,001,B,False,True,True
585720,586200,480,,,gesture,gesture,001.eaf,,,,,,And at the bottom it's on an um kind of oblong bar.,,P,,2_2,,,,,,,,,,,,,B,,,,En onderop staat die op een eh soort langwerpige balk.,1.0,,,9.0,,2.0,,,09B,1.0,,,,09B,,001,B,False,True,True
604570,605190,620,,gesture,,,001.eaf,,,,,,,,14,,2_3,,,"Dat is een soort van, eh ja, ovaal die erin zitten.",,1.0,"That's kind of, um, oval that are in there.",might also be aborted,,,,,,A,,,,,,16A+16C,,16.0,,2.0,,,,,,,,,,001,A,True,False,True
605660,606280,620,gesture,gesture,,,001.eaf,,,,,,,,14,,2_3,,,"Dat is een soort van, eh ja, ovaal die erin zitten.",,1.0,"That's kind of, um, oval that are in there.",,,,,1.0,,A,,16A+16C,,,,16A+16C,,16.0,,2.0,,,,,,,,,,001,A,True,False,True
606509,606829,320,gesture,gesture,,,001.eaf,,,,,,,,14,,2_3,,,"Dat is een soort van, eh ja, ovaal die erin zitten.",,1.0,"That's kind of, um, oval that are in there.",,,,,1.0,,A,,16A,,,,16C,,16.0,,2.0,,,,,,,,,,001,A,True,False,True
612561,613481,920,gesture,gesture,,,001.eaf,,,,,,,,14,,2_3,,,"En dan aan de ehm l- rechterkant, aan de zijkant, heb je dus weer dat vierkant dat steeds groter wordt.",,1.0,"And then on the um l-right side, on the side, so again you have this square that gets bigger and bigger.",,,,,1.0,,A,,16B,,,,16B,,16.0,,2.0,,,,,,,,,,001,A,True,False,True
615564,615924,360,,gesture,,,001.eaf,,,,,,,,14,,2_3,,,En aan de achterkant heb je een soort van armpje die een beetje krom staat.,,1.0,And at the back you have a kind of little arm that's kind of crooked.,,,,,,,A,,,1.0,,,16D,,16.0,,2.0,,,,,,,,,,001,A,True,False,True
623588,623941,353,,,,gesture,001.eaf,,,,,,So that spiral going down with the triangle.,,B,,2_4,,,,,,,,,,,,,B,,,,dus die spiraal die naar beneden gaat met de driehoek.,1.0,,,3.0,,2.0,,,03C,,,,,,,001,B,False,True,True
624041,624581,540,,,,gesture,001.eaf,,,,,,So that spiral going down with the triangle.,,B,,2_4,,,,,,,,,,,,,B,,,,dus die spiraal die naar beneden gaat met de driehoek.,1.0,,,3.0,,2.0,,,03C,,,,,,,001,B,False,True,True
649013,649773,760,,,gesture,gesture,001.eaf,,,,,,Nose in front and then on the right side the um folded paper.,,H,,2_6,,,,,,,,,,,,,B,,,,Neusje voorop en dan aan de rechterkant het eh omgevouwen papiertje.,1.0,,,11.0,,2.0,,,11C,1.0,,,,11C,,001,B,False,True,True
663761,663901,140,,,gesture,gesture,001.eaf,,,,,,but up there with the tray on top and a kind of table eh down.,,I,,2_8,,,,,,,,,,,,,B,,,,maar dan daarboven met het bakje bovenop en een soort tafeltje eh naar beneden.,1.0,,,7.0,,2.0,,,07B,1.0,,,,07B,,001,B,False,True,True
665031,665371,340,,,,gesture,001.eaf,,,1.0,,,but up there with the tray on top and a kind of table eh down.,,I,,2_8,,,,,,,,,,,,,B,,,,maar dan daarboven met het bakje bovenop en een soort tafeltje eh naar beneden.,1.0,,,7.0,,2.0,,,07A,,,,,,,001,B,False,True,True
673059,673439,380,,gesture,,,001.eaf,,,,,,,,I,,2_8,,,Ehm is dat die met die glijbaan of die met dat bakje voorop?,,1.0,Um is that the one with the slide or the one with the tray in front?,,,,,,,B,,,,,,15B,,7.0,,2.0,,,,,,,,,,001,A,True,False,True
674000,674600,600,gesture,gesture,,,001.eaf,,,,,,,,I,,2_8,,,Ehm is dat die met die glijbaan of die met dat bakje voorop?,,1.0,Um is that the one with the slide or the one with the tray in front?,,,,,1.0,,B,,07A,,,,07A,,7.0,,2.0,,,,,,,,,,001,A,True,False,True
683133,683553,420,gesture,gesture,,,001.eaf,,,,,,,,16,,2_9,,,Ehm dit is weer die ene met dat armpje met die met die (bout) erdoorheen en een cirkel aan de achterkant.,,1.0,Um this is the one again with that little arm with the one with the (bolt) through it and a circle on the back.,,,,,1.0,,A,,06D-REP,,,,06D-REP,,6.0,,2.0,,,,,,,,,,001,A,True,False,True
683960,684140,180,gesture,gesture,,,001.eaf,,,,,,,,16,,2_9,,,Ehm dit is weer die ene met dat armpje met die met die (bout) erdoorheen en een cirkel aan de achterkant.,,1.0,Um this is the one again with that little arm with the one with the (bolt) through it and a circle on the back.,,,,,1.0,,A,,06D-rep,,,,06D-rep,,6.0,,2.0,,,,,,,,,,001,A,True,False,True
684606,685166,560,,gesture,,,001.eaf,,,,,,,,16,,2_9,,,Ehm dit is weer die ene met dat armpje met die met die (bout) erdoorheen en een cirkel aan de achterkant.,,1.0,Um this is the one again with that little arm with the one with the (bolt) through it and a circle on the back.,,,,,,,A,,,,,,06C,,6.0,,2.0,,,,,,,,,,001,A,True,False,True
694535,694915,380,,,gesture,gesture,001.eaf,,,,,,Um this is the one that is eh on the tray,,F,,2_10,,,,,,,,,,,,,B,,,,Eh dit is degene die eh op het plateautje staat,1.0,,,13.0,,2.0,,,13D,1.0,,,,13D,,001,B,False,True,True
696495,696775,280,,,gesture,gesture,001.eaf,,,,,,With the two eh protrusions with spheres.,,F,,2_10,,,,,,,,,,,,,B,,,,met de twee eh uitsteeksels met bolletjes.,1.0,,,13.0,,2.0,,,13A-REP,1.0,,,,13A-REP,,001,B,False,True,True
697481,697921,440,,,gesture,gesture,001.eaf,,,,,,With the two eh protrusions with spheres.,,F,,2_10,,,,,,,,,,,,,B,,,,met de twee eh uitsteeksels met bolletjes.,1.0,,,13.0,,2.0,,,13A-rep,1.0,,,,13A-rep,,001,B,False,True,True
704621,705402,781,gesture,,,,001.eaf,,,,,Metaphorical upturning of icecream cone,,,6,,2_11,,,Ehm dit is weer eh die rijder de met die eh ijshoorn op de kop.,,,Um this is again eh that rider the with that eh ice cream cone on the head.,,,,,1.0,,A,,02A,,,,,1.0,2.0,,2.0,,,,,,,,,,001,A,True,False,True
717925,718105,180,gesture,gesture,,,001.eaf,,,,,"The shape of the gesure does not match the fribble part, but may be metaphorical ""pinochio nose"" ",,,7,,2_13,,,Ehm dit is die met die soort van Pinocchio-neus,,1.0,Um this is the one with the kind of Pinocchio nose,,,,,1.0,,A,,08C,,,,08C,,8.0,,2.0,,,,,,,,,,001,A,True,False,True
719876,720296,420,gesture,,,,001.eaf,,,,,,,,7,,2_13,,,en dan een voetje eronder,,,and then a foot underneath,,,,,1.0,,A,,08E,,,,,,8.0,,2.0,,,,,,,,,,001,A,True,False,True
721682,722082,400,,gesture,,,001.eaf,,,,,,,,7,,2_13,,,en een f- armpje aan de zijkant met daar bovenop een eh ruit,,1.0,and an f- arm on the side with an eh window on top of it,,,,,,,A,,,,,,08D,,8.0,,2.0,,,,,,,,,,001,A,True,False,True
724970,725401,431,gesture,gesture,,,001.eaf,,,,,,,,7,,2_13,,,en een f- armpje aan de zijkant met daar bovenop een eh ruit,,1.0,and an f- arm on the side with an eh window on top of it,,,,,1.0,,A,,08A,,,,08A,,8.0,,2.0,,,,,,,,,,001,A,True,False,True
726594,726994,400,gesture,gesture,,,001.eaf,,,,,,,,7,,2_13,,,"die weer van die s-, ja, van die vierkanten heeft die groter wordt.",,1.0,"which again has those s-, yes, those squares that get bigger.",,,,,1.0,,A,,08B,,,,08B,,8.0,,2.0,,,,,,,,,,001,A,True,False,True
750260,750580,320,,,,gesture,001.eaf,,,,,,Um this is the one that is very compact with a rectangular beam lying on top.,,O,,2_16,,,,,,,,,,,,,B,,,,Eh dit is degene die heel compact is met een rechthoekige balk liggend bovenop.,1.0,,,5.0,,2.0,,,05A,,,,,,,001,B,False,True,True
755214,755634,420,,,gesture,gesture,001.eaf,,,,,,and two little arms.,,O,,2_16,,,"Oh, de pinguÃ¯n.",,,"Oh, the penguin.",,,,,,,B,,,,en twee armpjes.,1.0,,,5.0,,2.0,,,05D,1.0,,,,05E,,001,B,False,True,True
764222,764402,180,gesture,gesture,,,001.eaf,,,,,,,,4,,3_1,,,"Oh, ik heb weer de cocktail met het citroentje, en het armpje en het eh roerstaafje.",,1.0,"Oh, I got the cocktail again with the little lemon, and the little arm and the er stirrer.",,,,,1.0,,A,,09D,,,,09A,,9.0,,3.0,,,,,,,,,,001,A,True,False,True
764448,764868,420,gesture,,,,001.eaf,,,,,,,,4,,3_1,,,"Oh, ik heb weer de cocktail met het citroentje, en het armpje en het eh roerstaafje.",,,"Oh, I got the cocktail again with the little lemon, and the little arm and the er stirrer.",,,,,1.0,,A,,09C,,,,,,9.0,,3.0,,,,,,,,,,001,A,True,False,True
765336,765916,580,,gesture,,,001.eaf,,,,,,,,4,,3_1,,,"Oh, ik heb weer de cocktail met het citroentje, en het armpje en het eh roerstaafje.",,1.0,"Oh, I got the cocktail again with the little lemon, and the little arm and the er stirrer.",,,,,,,A,,,,,,09A,,9.0,,3.0,,,,,,,,,,001,A,True,False,True
771508,772028,520,,,gesture,gesture,001.eaf,,,,,,Ehm I got the one with the little arms with the balls and the fallen mushroom.,,N,,3_2,,,,,,,,,,,,,B,,,,Ehm ik heb degene met de armpjes met de bolletjes en de omgevallen paddenstoel.,1.0,,,10.0,,3.0,,,10A+10B,1.0,,,,10E+10F,,001,B,False,True,True
787759,788159,400,,,,gesture,001.eaf,,,,,,I got the waiter with the tray and the crazy satellite.,,G,,3_4,,,,,,,,,,,,,B,,,,Ik heb de ober met het dienblad en de gekke satelliet.,1.0,,,12.0,,3.0,,,12A,,,,,,,001,B,False,True,True
795625,795911,286,,gesture,,,001.eaf,,,,,,,,10,,3_5,,,Ik heb nu mijn satelliet met de paddenstoel bovenop.,,1.0,I now have my satellite with the mushroom on top.,,,,,,,A,,,,,,01A,,1.0,,3.0,,,,,,,,,,001,A,True,False,True
810496,810636,140,gesture,gesture,,,001.eaf,,,,,,,,6,,3_7,,,Eh ik heb de nu de drijver met het bakje voorop.,,1.0,Um I have the now the float with the tray in front.,,,,,1.0,,A,,07A,,,,07A,,7.0,,3.0,,,,,,,,,,001,A,True,False,True
819049,819289,240,,,,gesture,001.eaf,,,1.0,,,I have the one with the oval at the top and on the left side and two more protrusions.,,K,,3_8,,,Ja.,,,Yes.,,,,,,,B,,,,Ik heb degene die met de ovaalvormige aan de bovenkant en aan de linkerkant en verder nog twee uitsteeksels.,1.0,,,16.0,,3.0,,,16A,,,,,,,001,B,False,True,True
819927,820207,280,,,gesture,,001.eaf,,,,,,I have the one with the oval at the top and on the left side and two more protrusions.,,K,,3_8,,,Ja.,,,Yes.,,,,,,,B,,,,Ik heb degene die met de ovaalvormige aan de bovenkant en aan de linkerkant en verder nog twee uitsteeksels.,,,,16.0,,3.0,,,,1.0,,,,16C,,001,B,False,True,True
829851,831181,1330,,gesture,,,001.eaf,,,,,,,,K,,3_8,,,"met de g- g- eh aan de rechterkant, of, ja, ja, de rechterkant, die vierkant die steeds groter wordt.",,1.0,"with the g- g- eh on the right side, or, yes, yes, the right side, that square that keeps getting bigger.",,,,,,,B,,,,,,16B,,16.0,,3.0,,,,,,,,,,001,A,True,False,True
835547,835947,400,gesture,gesture,,,001.eaf,,,,,"The gesture is probably metaphorical, relating to ""standing"", so i took the 13D to be the referent",,,11,,3_9,,,"Eh ik heb die staande met die eh cirkel eh handjes aan de zijkant,",,1.0,"Um I have the standing one with the um circle um hands on the side,",,,,,1.0,,A,,13D,1.0,,,13D,1.0,13.0,,3.0,,,,,,,,,,001,A,True,False,True
836729,836789,60,gesture,gesture,,,001.eaf,,,,,,,,11,,3_9,,,"Eh ik heb die staande met die eh cirkel eh handjes aan de zijkant,",,1.0,"Um I have the standing one with the um circle um hands on the side,",,,,,1.0,,A,,13A,,,,13A,,13.0,,3.0,,,,,,,,,,001,A,True,False,True
838961,839121,160,gesture,gesture,,,001.eaf,,,,,,,,11,,3_9,,,"Eh ik heb die staande met die eh cirkel eh handjes aan de zijkant,",,1.0,"Um I have the standing one with the um circle um hands on the side,",,,,,1.0,,A,,13A,1.0,,,13A,1.0,13.0,,3.0,,,,,,,,,,001,A,True,False,True
840861,841341,480,gesture,gesture,,,001.eaf,,,,,,,,11,,3_9,,,"op een plateau, zeg maar.",,1.0,"On a plateau, so to speak.",,,,,1.0,,A,,13D,,,,13D,,13.0,,3.0,,,,,,,,,,001,A,True,False,True
844440,845040,600,,,,gesture,001.eaf,,,,,,"Um yes, the tray at the very bottom.",,11,,3_9,,,,,,,,,,,,,A,,,,"Ehm ja, het plateau helemaal onderop.",1.0,,,13.0,,3.0,,,13D,,,,,,,001,B,False,True,True
850831,851071,240,,,,gesture,001.eaf,,,,,,I got the one with the toppled ice cream cone on it.,,P,,3_10,,,,,,,,,,,,,B,,,,Ik heb degene met het omgevallen ijshoorntje op de kop.,1.0,,,2.0,,3.0,,Appears to be a reduced form of the upturned icecream cone mimic,02A,,,,,,,001,B,False,True,True
852029,852369,340,,,,gesture,001.eaf,,,,,,I got the one with the toppled ice cream cone on it.,,P,,3_10,,,,,,,,,,,,,B,,,,Ik heb degene met het omgevallen ijshoorntje op de kop.,1.0,,,2.0,,3.0,,,02A,,,,,,,001,B,False,True,True
865657,866957,1300,,,,gesture,001.eaf,,,,,,"This is the one eh holding the beam,",,I,,3_12,,,,,,,,,,,,,B,,,,"Dit is degene eh die de balk vast heeft,",1.0,,,6.0,,3.0,,,06B,,,,,,,001,B,False,True,True
867901,868221,320,,,,gesture,001.eaf,,,,,,,,I,,3_12,,,,,,,,,,,,,B,,,,,1.0,,,6.0,,3.0,,,06D,,,,,,,001,B,False,True,True
879601,880521,920,,,,gesture,001.eaf,,,,,,"Yes, with the beam, straight(er) beam lying on top of it, right?",,14,,3_13,,,,,,,,,,,,,A,,,,"Ja, met de balk, recht(e) balk erop liggend, toch?",1.0,,,5.0,,3.0,,,05A,,,,,,,001,B,False,True,True
881577,881817,240,gesture,,,,001.eaf,,,,,,"Yes, with the beam, straight(er) beam lying on top of it, right?",,14,,3_13,,,,,,,,,,,1.0,,A,,05A,,"Ja, met de balk, recht(e) balk erop liggend, toch?",,,,5.0,,3.0,,,,,,,,,,001,A,True,False,True
887529,887869,340,,,gesture,,001.eaf,,,,,,Um I have Pinocchio with the little arm that wants to cuddle and on top of the window.,,L,,3_14,,,,,,,,,,,,,B,,,,Eh ik heb Pinocchio met het armpje die wil knuffelen en bovenop de ruit.,,,,8.0,,3.0,,,,1.0,,,,08D,,001,B,False,True,True
901671,902111,440,,,gesture,gesture,001.eaf,,,,,,This is the one with the two arms and the little ball on top,,D,,3_16,,,,,,,,,,,,,B,,,,Dit is degene met de twee armpjes en het bolletje bovenop,1.0,,,14.0,,3.0,,,14B,1.0,,,,14D,,001,B,False,True,True
903401,903541,140,,,gesture,,001.eaf,,,,,,This is the one with the two arms and the little ball on top,,D,,3_16,,,,,,,,,,,,,B,,,,Dit is degene met de twee armpjes en het bolletje bovenop,,,,14.0,,3.0,,,,1.0,,,,14A,,001,B,False,True,True
905520,906260,740,,,,gesture,001.eaf,,,,,,and the beam in front.,,D,,3_16,,,,,,,,,,,,,B,,,,en de balk voorop.,1.0,,,14.0,,3.0,,,14C,,,,,,,001,B,False,True,True
913706,914406,700,gesture,gesture,,,001.eaf,,,,,,,,5,,4_1,,,Eh eh ik heb weer die met die twee armpjes en dat cirkeltje eraan en de omgevallen paddenstoel.,,1.0,Um um again I have the one with the two little arms and that little circle on it and the fallen mushroom.,,,,,1.0,,A,,10F,,,,10B,,10.0,,4.0,,,,,,,,,,001,A,True,False,True
914784,914964,180,,gesture,,,001.eaf,,,,,,,,5,,4_1,1.0,,Eh eh ik heb weer die met die twee armpjes en dat cirkeltje eraan en de omgevallen paddenstoel.,,1.0,Um um again I have the one with the two little arms and that little circle on it and the fallen mushroom.,,,,,,,A,,,,,,10D,,10.0,,4.0,,,,,,,,,,001,A,True,False,True
923261,923541,280,,,,gesture,001.eaf,,,,,,I have with the slide that floats.,,L,,4_2,,,,,,,,,,,,,B,,,,Ik heb met de glijbaan die drijft.,1.0,,,15.0,,4.0,,,15C,,,,,,,001,B,False,True,True
933523,933783,260,gesture,gesture,,,001.eaf,,,,,,,,2,,4_3,,,"Eh ik heb die met dat balkje vast eh door de arm heen, zeg maar, met die cirkel eraan.",,1.0,"Um I have the one with that bar stuck eh through the arm, say, with that circle attached to it.",,,,,1.0,,A,,06D,,,,06D,,6.0,,4.0,,,,,,,,,,001,A,True,False,True
934092,934672,580,,gesture,,,001.eaf,,,,,,,,2,,4_3,,,"Eh ik heb die met dat balkje vast eh door de arm heen, zeg maar, met die cirkel eraan.",,1.0,"Um I have the one with that bar stuck eh through the arm, say, with that circle attached to it.",,,,,,,A,,,,,,06C,,6.0,,4.0,,,,,,,,,,001,A,True,False,True
940374,940754,380,,,,gesture,001.eaf,,,,,,I got your eh satellite with the mushroom #laughs#,,D,,4_4,,,,,,,,,,,,,B,,,,Ik heb jouw eh satelliet met de paddestoel. #laughs#,1.0,,,1.0,,4.0,,,01A,,,,,,,001,B,False,True,True
948013,948293,280,gesture,gesture,,,001.eaf,,,,,,,,10,,4_5,,,"Eh ik heb weer die ene met die vier uitsteeksels waarvan twee dezelfde zijn, eentje bovenop en eentje rechts, dat is dat ovaaltje.",,1.0,"Um I have the one again with those four protrusions two of which are the same, one on top and one on the right, which is that little oval.",,,,,1.0,,A,,16C,,,,16A,,16.0,,4.0,,,,,,,,,,001,A,True,False,True
950241,950791,550,gesture,gesture,,,001.eaf,,,,,,,,10,,4_5,,,"Eh ik heb weer die ene met die vier uitsteeksels waarvan twee dezelfde zijn, eentje bovenop en eentje rechts, dat is dat ovaaltje.",,1.0,"Um I have the one again with those four protrusions two of which are the same, one on top and one on the right, which is that little oval.",,,,,1.0,,A,,16A+16C,,,,16A+16C,,16.0,,4.0,,,,,,,,,,001,A,True,False,True
956935,957215,280,,,,gesture,001.eaf,,,,,,"Um I got the one on the platform with the... yeah, I thought it was puppy longstock braids. #laughs#",,E,,4_6,,,,,,,,,,,,,B,,,,"Ehm ik heb degene die op het plateau staat met de... Ja, ik vond het puppy langkousvlechtjes. #laughs#",1.0,,,13.0,,4.0,,,13D,,,,,,,001,B,False,True,True
957799,958359,560,,,gesture,gesture,001.eaf,,,,,,"Um I got the one on the platform with the... yeah, I thought it was puppy longstock braids. #laughs#",,E,,4_6,,,,,,,,,,,,,B,,,,"Ehm ik heb degene die op het plateau staat met de... Ja, ik vond het puppy langkousvlechtjes. #laughs#",1.0,,,13.0,,4.0,,,13A,1.0,,,,13A,,001,B,False,True,True
974954,975634,680,,,gesture,gesture,001.eaf,,,,,,"I have the one that floats up there, but is very much underwater,",,P,,4_8,,,,,,,,,,,,,B,,,,"Ik heb degene die daarboven drijft, maar heel veel onder water zit,",1.0,,,7.0,,4.0,,,07B,1.0,,,,07B,,001,B,False,True,True
975981,976281,300,,,gesture,gesture,001.eaf,,,,1.0,,"I have the one that floats up there, but is very much underwater,",,P,,4_8,,,,,,,,,,,,1.0,B,,,,"Ik heb degene die daarboven drijft, maar heel veel onder water zit,",1.0,,,7.0,,4.0,,,07B,1.0,,,,07B,,001,B,False,True,True
